"","Korea","Saudi","Taiwan","Mexico","USA","China","Canada","Japan","HongKong","Date"
"2014-05-15",2010.19995117188,9445.6904296875,8862.419921875,41641.109375,1863.40002441406,2024.36499023438,14651.900390625,15079.3701171875,22963.1796875,2014-05-15
"2014-05-16",2013.43994140625,9505.0302734375,8969.6298828125,42086.171875,1869.43005371094,2033.93103027344,14664.099609375,15077.240234375,22944.30078125,2014-05-16
"2014-05-19",2015.14001464844,9504.330078125,9008.2197265625,42236.828125,1878.32995605469,2025.501953125,14765.2001953125,15124,23080.029296875,2014-05-19
"2014-05-20",2011.26000976562,9530.580078125,9036.1201171875,42144.51171875,1883.94995117188,2038.67700195312,14697,14994.7998046875,23010.140625,2014-05-20
"2014-05-21",2008.32995605469,NA,9055.2900390625,41561.828125,1883.68005371094,2036.51000976562,14612.2998046875,15069.48046875,23081.650390625,2014-05-21
"2014-05-22",2015.58996582031,9617.759765625,9121.7099609375,41898.83984375,1881.14001464844,2048.32690429688,14656.400390625,14973.5302734375,23291.0390625,2014-05-22
"2014-05-23",2017.17004394531,9606.580078125,9109,41840.05078125,1884.66003417969,2050.38110351562,14546,15097.83984375,23151.7109375,2014-05-23
"2014-05-26",2010.34997558594,9546.26953125,9075.91015625,41805.1015625,1867.71997070312,2059.41796875,14534.099609375,14933.2900390625,23109.66015625,2014-05-26
"2014-05-27",1997.63000488281,9556.6396484375,9123.4599609375,41828.98046875,1878.2099609375,2063.22900390625,14654.900390625,14975.9697265625,22951,2014-05-27
"2014-05-28",2017.06005859375,NA,9119.9599609375,41943.9609375,1875.63000488281,2059.375,14679.7998046875,15115.7998046875,23117.470703125,2014-05-28
"2014-05-29",2012.26000976562,9575.5400390625,9140.7197265625,41917.921875,1878.47998046875,2059.92700195312,14673.7001953125,15361.16015625,23315.740234375,2014-05-29
"2014-05-30",1994.9599609375,9562.9296875,9134.4599609375,42004.578125,1896.65002441406,2064.02099609375,14588.900390625,15349.419921875,23257.2890625,2014-05-30
"2014-06-02",2002,9585.2197265625,9162.740234375,41958.96875,1897.44995117188,2038.61206054688,14514.7001953125,15369.2802734375,23175.01953125,2014-06-02
"2014-06-03",2008.56005859375,9660.1298828125,9222.3701171875,41960.44921875,1888.53002929688,2038.34204101562,14525.2001953125,15376.240234375,23319.169921875,2014-06-03
"2014-06-05",1995.47998046875,NA,9229.7998046875,42009.921875,1870.84997558594,2046.96105957031,14649.900390625,15266.6103515625,23300.669921875,2014-06-05
"2014-06-09",1990.0400390625,9740.830078125,9204.650390625,41362.51171875,1877.85998535156,2066.64599609375,14702.2998046875,15308.490234375,23203.58984375,2014-06-09
"2014-06-10",2011.80004882812,9744.1201171875,9196.3896484375,41936.7109375,1885.07995605469,2070.35693359375,14708.099609375,15095,23181.720703125,2014-06-10
"2014-06-11",2014.67004394531,9745.08984375,9202.9296875,42126.08984375,1872.82995605469,2067.27587890625,14715.7001953125,15162.099609375,23167.73046875,2014-06-11
"2014-06-12",2011.65002441406,9787.0302734375,9240.599609375,41953.30078125,1888.03002929688,2055.59106445312,14658,15326.2001953125,23194.060546875,2014-06-12
"2014-06-13",1990.84997558594,NA,9279.9296875,42173.03125,1892.48999023438,2059.06689453125,14611,15369.9697265625,22804.810546875,2014-06-13
"2014-06-16",1993.58996582031,9775.849609375,9316.8095703125,42778.26171875,1900.53002929688,2054.47900390625,14589,15348.2900390625,22880.640625,2014-06-16
"2014-06-17",2001.55004882812,9816.1904296875,9273.7900390625,43009.98828125,1911.91003417969,2075.48095703125,14604.2001953125,15437.1298828125,22866.69921875,2014-06-17
"2014-06-18",1989.48999023438,9819.8896484375,9228.349609375,43045.26953125,1909.78002929688,2078.48901367188,14680.7998046875,15379.4404296875,23197.830078125,2014-06-18
"2014-06-19",1992.03002929688,9807.3701171875,9246.2001953125,42944.80859375,1920.03002929688,2105.06201171875,14734.7001953125,15314.41015625,23221.51953125,2014-06-19
"2014-06-20",1968.06994628906,NA,9242.16015625,42617.62109375,1923.56994628906,2126.61401367188,14796.7998046875,15302.650390625,23190.720703125,2014-06-20
"2014-06-23",1974.92004394531,9724.75,9320.9404296875,42485.66015625,1924.96997070312,2177.94799804688,14800.2001953125,15216.4697265625,23549.619140625,2014-06-23
"2014-06-24",1994.34997558594,9731.4599609375,9306.830078125,42596.25,1924.23999023438,2183.19189453125,14838.900390625,15164.0400390625,23531.439453125,2014-06-24
"2014-06-25",1981.77001953125,9765.8203125,9393.0703125,42612.640625,1927.88000488281,2181.24291992188,14871.2001953125,15296.8203125,23546.359375,2014-06-25
"2014-06-26",1995.05004882812,9750.900390625,9441.919921875,42802.6015625,1940.4599609375,2201.56201171875,14904.400390625,15395.16015625,23540.919921875,2014-06-26
"2014-06-27",1988.51000976562,NA,9484.9599609375,42957.359375,1949.43994140625,2185.30297851562,14892.099609375,15379.2998046875,23541.380859375,2014-06-27
"2014-06-30",2002.2099609375,9821.5302734375,9526.23046875,42865.71875,1951.27001953125,2223.3310546875,14909.599609375,15370.259765625,23176.0703125,2014-06-30
"2014-07-01",1999,9830.1904296875,9510.0498046875,42916.73046875,1950.7900390625,2219.94506835938,15001.599609375,15215.7099609375,23238.990234375,2014-07-01
"2014-07-02",2015.28002929688,9798.4501953125,9520.2001953125,42884.76171875,1943.89001464844,2217.46508789062,15040.400390625,15343.2802734375,23233.44921875,2014-07-02
"2014-07-03",2010.96997070312,9823.400390625,9530.98046875,42854.19140625,1930.10998535156,2187.6689453125,15055.900390625,15328.5595703125,23346.669921875,2014-07-03
"2014-07-04",2009.66003417969,NA,9489.98046875,42613.80078125,1936.16003417969,2194.42504882812,15109.2998046875,15284.419921875,23459.9609375,2014-07-04
"2014-07-07",2005.11999511719,9864.6103515625,9565.1201171875,42493.859375,1937.78002929688,2224.65405273438,15112.2001953125,15457.8701171875,23523.279296875,2014-07-07
"2014-07-08",2006.66003417969,9838.8603515625,9495.83984375,42737.171875,1941.98999023438,2221.59497070312,15109,15529.400390625,23520.869140625,2014-07-08
"2014-07-09",2000.5,9856.51953125,9520.2998046875,42872.83984375,1956.97998046875,2222.876953125,15105.599609375,15618.0703125,23454.7890625,2014-07-09
"2014-07-10",2002.83996582031,9860.41015625,9569.169921875,43279.48046875,1959.47998046875,2206.46606445312,14962.400390625,15646.23046875,23387.140625,2014-07-10
"2014-07-11",1988.73999023438,NA,9484.73046875,43660.69921875,1962.86999511719,2226.73388671875,14974.7001953125,15620.76953125,23782.109375,2014-07-11
"2014-07-14",1993.88000488281,9892.1201171875,9408.240234375,43518.05859375,1962.60998535156,2239.46606445312,15030.7001953125,15523.1103515625,23971.869140625,2014-07-14
"2014-07-15",2012.71997070312,9905.6796875,9400.9697265625,43452.55078125,1949.97998046875,2245.330078125,15094.2998046875,15474.5,24141.5,2014-07-15
"2014-07-16",2013.47998046875,9871.6796875,9440.9697265625,43403.4296875,1959.53002929688,2240.2109375,15146,15320.3095703125,24216.009765625,2014-07-16
"2014-07-17",2020.90002441406,9826.669921875,9499.3603515625,43686.75,1957.21997070312,2230.4580078125,15209.7998046875,15159.7900390625,24428.630859375,2014-07-17
"2014-07-18",2019.42004394531,NA,9499.3603515625,43474.2890625,1960.9599609375,2240.81201171875,15207.099609375,15232.3701171875,24640.529296875,2014-07-18
"2014-07-21",2018.5,9523.1796875,9527.5400390625,43481.828125,1960.22998046875,2229.27392578125,15215,14778.3701171875,24732.2109375,2014-07-21
"2014-07-22",2028.93005371094,9574.509765625,9439.2900390625,43967.44140625,1973.31994628906,2207.10595703125,15172.900390625,15130.51953125,24756.849609375,2014-07-22
"2014-07-23",2028.31994628906,9639.0498046875,9420.1796875,43960.4296875,1974.61999511719,2209.46508789062,15137.2001953125,15161.3095703125,24532.4296875,2014-07-23
"2014-07-24",2026.61999511719,9648.259765625,9391.8798828125,44009.23046875,1985.43994140625,2195.81811523438,15215.2001953125,15213.6298828125,24600.080078125,2014-07-24
"2014-07-25",2033.84997558594,NA,9447.01953125,43920.76171875,1977.65002441406,2217.19995117188,15114.5,15314.5703125,24648.259765625,2014-07-25
"2014-07-28",2048.81005859375,9553.5498046875,9315.849609375,44278.8984375,1963.7099609375,2235.51098632812,15125.5,15318.33984375,24584.130859375,2014-07-28
"2014-07-29",2061.96997070312,9522.099609375,9266.509765625,44125.73046875,1972.82995605469,2266.0458984375,15171.2001953125,15322.599609375,24387.560546875,2014-07-29
"2014-07-30",2082.61010742188,9581.0302734375,9330.1904296875,44257.08984375,1964.68005371094,2288.626953125,15081.2998046875,15449.7900390625,24331.41015625,2014-07-30
"2014-07-31",2076.1201171875,9569.490234375,9141.4404296875,44199.01171875,1967.56994628906,2306.86206054688,15226.2998046875,15454.4501953125,24646.01953125,2014-07-31
"2014-08-01",2073.10009765625,NA,9143.9697265625,44420.37890625,1977.09997558594,2326.43188476562,15204.5,15586.2001953125,24689.41015625,2014-08-01
"2014-08-04",2080.419921875,9513.01953125,9131.4404296875,44386.62109375,1973.28002929688,2326.52709960938,15266.599609375,15539.1904296875,24890.33984375,2014-08-04
"2014-08-05",2066.26000976562,9584.3095703125,9085.9599609375,44544.96875,1981.56994628906,2318.30493164062,15250,15613.25,24801.359375,2014-08-05
"2014-08-06",2060.72998046875,9678.509765625,9172.91015625,44481.2890625,1958.11999511719,2311.67895507812,15315.099609375,15521.2197265625,24954.939453125,2014-08-06
"2014-08-07",2054.51000976562,9687.9404296875,9163.1201171875,44311.05859375,1978.21997070312,2331.94995117188,15394.400390625,15534.8203125,24955.4609375,2014-08-07
"2014-08-08",2031.09997558594,NA,9231.3095703125,43817.69140625,1973.63000488281,2339.13989257812,15394.5,15459.8603515625,25122.94921875,2014-08-08
"2014-08-11",2039.36999511719,9789.51953125,9230.6103515625,43986.109375,1983.53002929688,2296.55493164062,15455,15424.58984375,25159.759765625,2014-08-11
"2014-08-12",2041.46997070312,9779.599609375,9206.8095703125,44594.66015625,1987.01000976562,2307.89306640625,15445.2001953125,15476.599609375,24994.099609375,2014-08-12
"2014-08-13",2062.36010742188,9787.41015625,9141.3095703125,44481.6796875,1987.97998046875,2315.92797851562,15446.599609375,15668.599609375,25112.23046875,2014-08-13
"2014-08-14",2063.21997070312,9803.2900390625,9243.7802734375,44425.76953125,1978.33996582031,2329.45092773438,15524.7998046875,15728.349609375,25166.91015625,2014-08-14
"2014-08-18",2053.1298828125,NA,9288.0498046875,44116.1484375,1978.91003417969,2289.86596679688,15330.7001953125,15676.1796875,25074.5,2014-08-18
"2014-08-19",2071.13989257812,9808.0400390625,9253.3798828125,44105.94921875,1969.94995117188,2309.71801757812,15215.2998046875,15668.6796875,24918.75,2014-08-19
"2014-08-20",2072.78002929688,9798.330078125,9380.099609375,44679.16015625,1970.06994628906,2343.57495117188,15187.7001953125,15705.1103515625,24741,2014-08-20
"2014-08-21",2044.2099609375,9810.8095703125,9390.6201171875,44734.0390625,1930.67004394531,2345.10302734375,15202.099609375,15749.150390625,24742.060546875,2014-08-21
"2014-08-22",2056.69995117188,9786.580078125,9393.9599609375,44723.9609375,1925.15002441406,2347.71801757812,15118.400390625,15788.7802734375,24752.08984375,2014-08-22
"2014-08-25",2060.88989257812,NA,9485.58984375,44793.01953125,1938.98999023438,2357.7109375,15196.2998046875,15909.2001953125,24749.01953125,2014-08-25
"2014-08-26",2068.05004882812,9750.01953125,9478.3701171875,44629.328125,1920.2099609375,2363.8701171875,15261.599609375,15948.2900390625,25317.94921875,2014-08-26
"2014-08-27",2074.92993164062,10025.1396484375,9436.26953125,44854.80859375,1920.23999023438,2382.7939453125,15274.2001953125,15911.5302734375,25297.919921875,2014-08-27
"2014-08-28",2075.76000976562,10162.73046875,9513.0595703125,44962.87890625,1909.56994628906,2389.37109375,15262.7001953125,15888.669921875,25240.150390625,2014-08-28
"2014-08-29",2068.5400390625,10214.73046875,9399.7197265625,45248.05078125,1931.58996582031,2374.5400390625,15291.2001953125,16067.5703125,25190.44921875,2014-08-29
"2014-09-01",2067.86010742188,NA,9450.349609375,45410.359375,1936.92004394531,2366.00903320312,15304.2001953125,16321.169921875,24705.359375,2014-09-01
"2014-09-02",2051.580078125,10405.8095703125,9428.8896484375,45374.98828125,1933.75,2359.47509765625,15338.5,16205.900390625,24662.640625,2014-09-02
"2014-09-03",2051.19995117188,10450.51953125,9407.9404296875,45504.33984375,1946.71997070312,2373.669921875,15477.2001953125,16167.4501953125,24595.3203125,2014-09-03
"2014-09-04",2056.26000976562,10478.33984375,9434.76953125,45464.75,1955.18005371094,2356.4990234375,15562,16374.1396484375,24356.990234375,2014-09-04
"2014-09-05",2049.40991210938,10552.48046875,9357.6103515625,45601,1955.06005859375,2341.18408203125,15556.099609375,16229.8603515625,24136.009765625,2014-09-05
"2014-09-11",2034.16003417969,NA,9322.9501953125,45501.28125,1971.73999023438,2356.72802734375,15535.599609375,16310.6396484375,24376.41015625,2014-09-11
"2014-09-12",2041.85998535156,10596.5498046875,9223.1796875,45628.08984375,1981.59997558594,2339.65698242188,15598.7001953125,16173.51953125,24168.720703125,2014-09-12
"2014-09-15",2035.81994628906,10588.8896484375,9217.4599609375,45438.0390625,1986.51000976562,2326.55297851562,15619.2001953125,16082.25,24306.16015625,2014-09-15
"2014-09-16",2042.92004394531,10593.099609375,9133.400390625,45825.05859375,1992.36999511719,2302.41796875,15602.7001953125,15661.990234375,23955.490234375,2014-09-16
"2014-09-17",2062.61010742188,10588.259765625,9195.169921875,46049.328125,1988.40002441406,2302.28002929688,15558.2001953125,15708.650390625,23837.0703125,2014-09-17
"2014-09-18",2047.73999023438,NA,9237.0302734375,46313.3984375,1997.92004394531,2290.43701171875,15625.7001953125,15890.9501953125,23921.609375,2014-09-18
"2014-09-19",2053.82006835938,10650.08984375,9240.4501953125,46231.44140625,2000.02001953125,2337.87109375,15619.099609375,15783.830078125,23768.130859375,2014-09-19
"2014-09-22",2039.27001953125,10659.5595703125,9134.650390625,46357.23828125,2000.11999511719,2373.03002929688,15657.599609375,15595.98046875,23678.41015625,2014-09-22
"2014-09-23",2028.91003417969,10716.240234375,9084.900390625,45915.171875,1996.73999023438,2391.07592773438,15576.7998046875,15478.9296875,23229.2109375,2014-09-23
"2014-09-24",2035.64001464844,10734.759765625,9098.490234375,45894.05078125,2003.36999511719,2420.17797851562,15569.900390625,15300.5498046875,22932.98046875,2014-09-24
"2014-09-25",2034.10998535156,NA,9011.58984375,45672.6015625,2002.28002929688,2430.97094726562,15509.400390625,14936.509765625,23064.560546875,2014-09-25
"2014-09-26",2031.64001464844,10842.7802734375,8989.8203125,45799.69921875,2000.71997070312,2430.73706054688,15536.7998046875,15073.51953125,23315.0390625,2014-09-26
"2014-09-29",2026.59997558594,10939.83984375,8960.759765625,45861.83984375,1997.65002441406,2420.39599609375,15471.900390625,14738.3798828125,23422.51953125,2014-09-29
"2014-09-30",2020.08996582031,11029.9501953125,8966.919921875,46043.62109375,2007.7099609375,2425.80908203125,15534.2998046875,14532.509765625,23263.330078125,2014-09-30
"2014-10-01",1991.5400390625,11042.0302734375,8990.259765625,46168.640625,2001.5400390625,2419.14599609375,15531.599609375,15111.23046875,23534.529296875,2014-10-01
"2014-10-02",1976.16003417969,NA,8975.1904296875,45761.8984375,1988.43994140625,2473.18310546875,15482.599609375,14804.2802734375,23088.5390625,2014-10-02
"2014-10-06",1968.39001464844,11116.75,9106.2802734375,45302,1995.68994140625,2470.59497070312,15510.5,15195.76953125,23143.380859375,2014-10-06
"2014-10-07",1972.91003417969,11048.1904296875,9095.1396484375,45015.171875,1997.44995117188,2494.27587890625,15458.900390625,15138.9599609375,23047.970703125,2014-10-07
"2014-10-08",1965.25,11061.1396484375,9040.8095703125,45116.94140625,1985.5400390625,2486.669921875,15465.5,15291.6396484375,23140.05078125,2014-10-08
"2014-10-10",1940.92004394531,11068.830078125,8955.1796875,44781.12109375,1984.13000488281,2479.18505859375,15265.400390625,15388.7197265625,22900.939453125,2014-10-10
"2014-10-13",1927.2099609375,NA,8966.4404296875,44884.328125,1998.97998046875,2475.1201171875,15129,15329.91015625,23023.2109375,2014-10-13
"2014-10-14",1929.25,11143.8203125,8711.3896484375,44898.19140625,2001.56994628906,2457.52905273438,15125.7001953125,15553.91015625,23070.259765625,2014-10-14
"2014-10-15",1925.91003417969,11149.3603515625,8768.3896484375,44985.66015625,2011.35998535156,2451.1669921875,15120.5,15658.2001953125,23088.580078125,2014-10-15
"2014-10-16",1918.82995605469,11126.009765625,8655.509765625,44364.9609375,2010.40002441406,2452.61694335938,14893.599609375,16413.759765625,23403.970703125,2014-10-16
"2014-10-17",1900.66003417969,11063.1396484375,8633.6904296875,44254.4296875,1994.2900390625,2487.11108398438,15026.7998046875,16862.470703125,23333.1796875,2014-10-17
"2014-10-20",1930.06005859375,NA,8512.8798828125,44678.140625,1982.77001953125,2533.88793945312,14976.900390625,16937.3203125,23302.19921875,2014-10-20
"2014-10-21",1915.28002929688,10932.7197265625,8663.1396484375,44820.8515625,1998.30004882812,2567.59692382812,14960.5,16792.48046875,23143.23046875,2014-10-21
"2014-10-22",1936.96997070312,10993.349609375,8654.6396484375,44536.62109375,1965.98999023438,2604.88696289062,14805.400390625,16880.380859375,23520.359375,2014-10-22
"2014-10-23",1931.65002441406,11080.919921875,8748.830078125,44487.96875,1982.84997558594,2630.0458984375,14760.599609375,16780.529296875,23819.869140625,2014-10-23
"2014-10-24",1925.68994140625,11062.3701171875,8731.0703125,44082.171875,1977.80004882812,2682.9189453125,14789.7998046875,17124.109375,23702.0390625,2014-10-24
"2014-10-27",1931.96997070312,NA,8646.009765625,43435.73046875,1972.2900390625,2680.73999023438,14743.099609375,17197.05078125,23998.060546875,2014-10-27
"2014-10-28",1925.68005371094,10874.8203125,8627.7802734375,43088.671875,1946.16003417969,2763.31689453125,14576.5,17392.7890625,23915.970703125,2014-10-28
"2014-10-29",1961.17004394531,10720.509765625,8773.5498046875,43179.8515625,1946.17004394531,2779.73608398438,14666.5,17490.830078125,23845.66015625,2014-10-29
"2014-10-30",1958.93005371094,10765.01953125,8903.6796875,42984.94921875,1967.90002441406,2900.36206054688,14460.599609375,16973.80078125,23695.619140625,2014-10-30
"2014-10-31",1964.43005371094,NA,8888.0703125,42907.62109375,1964.81994628906,2938.78100585938,14227.400390625,17344.060546875,23649.310546875,2014-10-31
"2014-11-03",1952.96997070312,10757.41015625,8974.759765625,43273.5,1935.09997558594,3021.52392578125,14036.7001953125,17288.75,23550.240234375,2014-11-03
"2014-11-04",1935.18994140625,10854.7900390625,9004.8603515625,43213.8984375,1968.89001464844,2859.9189453125,13869.900390625,17300.859375,23744.69921875,2014-11-04
"2014-11-05",1931.43005371094,10849.6103515625,8989.1796875,43630.578125,1928.2099609375,2940.876953125,14053,17357.509765625,23808.279296875,2014-11-05
"2014-11-06",1936.47998046875,10851.48046875,8962.599609375,43450.75,1906.13000488281,2925.74291992188,14227.7001953125,17407.619140625,23938.1796875,2014-11-06
"2014-11-07",1939.86999511719,NA,8891.01953125,43691.05859375,1874.73999023438,2938.17309570312,14337.7998046875,17383.580078125,24019.939453125,2014-11-07
"2014-11-10",1958.22998046875,10377.9404296875,8912.6201171875,43665.5390625,1877.69995117188,2953.4208984375,14547.7001953125,17248.5,24087.380859375,2014-11-10
"2014-11-11",1963,10177.1103515625,9049.98046875,43810.51171875,1862.48999023438,3021.51806640625,14312.099609375,17459.849609375,23797.080078125,2014-11-11
"2014-11-12",1967.27001953125,9903,9034.1396484375,44039.640625,1862.76000976562,3061.02001953125,14486.7998046875,17590.099609375,23529.169921875,2014-11-12
"2014-11-13",1960.51000976562,9547.5400390625,8918.9501953125,44238.94140625,1886.76000976562,3057.52099609375,14543.7998046875,17663.220703125,23373.310546875,2014-11-13
"2014-11-14",1945.14001464844,NA,8980.669921875,44599.26953125,1904.01000976562,3108.59594726562,14469,17720.4296875,23349.640625,2014-11-14
"2014-11-17",1943.63000488281,9882.3603515625,8982.8798828125,45027.51953125,1941.28002929688,3127.44506835938,14624.2998046875,17887.2109375,23437.119140625,2014-11-17
"2014-11-18",1967.01000976562,10136.4599609375,8884.3896484375,45184.76171875,1927.10998535156,3032.61206054688,14527.599609375,17920.44921875,23893.140625,2014-11-18
"2014-11-19",1966.86999511719,10206.1904296875,8859.0703125,44884.4296875,1950.81994628906,2972.53198242188,14458.7001953125,17935.640625,23843.91015625,2014-11-19
"2014-11-20",1958.0400390625,10165.330078125,8963.240234375,45071.98046875,1964.57995605469,NA,14613.2998046875,17813.380859375,24111.98046875,2014-11-20
"2014-11-21",1964.83996582031,NA,9078.8701171875,44849.859375,1961.63000488281,3157.60302734375,14537.599609375,17412.580078125,24004.279296875,2014-11-21
"2014-11-24",1978.5400390625,10194.419921875,9091.5302734375,44614.66015625,1985.05004882812,3168.01611328125,14390.400390625,17257.400390625,23987.44921875,2014-11-24
"2014-11-25",1980.2099609375,10163.66015625,9122.330078125,44523,1982.30004882812,3165.81494140625,14548.2998046875,17371.580078125,23367.44921875,2014-11-25
"2014-11-26",1980.83996582031,10081.9599609375,9116.240234375,44300.828125,1994.65002441406,3234.67700195312,14563.400390625,17099.400390625,23654.30078125,2014-11-26
"2014-11-27",1982.08996582031,10034.919921875,9122.3896484375,43744.5703125,2018.05004882812,3350.51904296875,14690.7998046875,16755.3203125,23428.619140625,2014-11-27
"2014-11-28",1980.78002929688,NA,9165.3095703125,43743.80078125,2017.81005859375,3351.44604492188,14709.7998046875,16819.73046875,23832.560546875,2014-11-28
"2014-12-01",1965.21997070312,10141.669921875,9187.150390625,43372.01171875,2012.09997558594,3373.9541015625,14760.2998046875,17210.05078125,24002.640625,2014-12-01
"2014-12-02",1965.82995605469,9784.5703125,9117.7099609375,43491.44921875,2023.56994628906,3293.4560546875,14856.2001953125,17621.400390625,24047.669921875,2014-12-02
"2014-12-03",1969.91003417969,9628.83984375,9034.7900390625,44118.12890625,2031.2099609375,3285.412109375,14778.7998046875,17635.140625,23485.830078125,2014-12-03
"2014-12-04",1986.60998535156,9649.2802734375,9175.259765625,44209.421875,2031.92004394531,3229.31591796875,14843.099609375,17854.23046875,23524.51953125,2014-12-04
"2014-12-05",1986.61999511719,NA,9225.1103515625,44633.28125,2038.26000976562,3235.30102539062,14882.5,17808.75,23312.5390625,2014-12-05
"2014-12-08",1978.94995117188,9793.2001953125,9206.5703125,44621.0703125,2039.68005371094,3222.43701171875,14973,17818.9609375,23249.19921875,2014-12-08
"2014-12-09",1970.94995117188,9768.0498046875,9187.2900390625,44441.01953125,2038.25,3336.455078125,14980.2001953125,17729.83984375,23027.849609375,2014-12-09
"2014-12-10",1945.56005859375,9766.009765625,9128.900390625,44672.19921875,2039.32995605469,3376.4951171875,15075.2001953125,17450.76953125,22670.5,2014-12-10
"2014-12-11",1916.58996582031,9681.66015625,9032.16015625,44689.2109375,2039.81994628906,3116.35107421875,15111.099609375,17408.7109375,22585.83984375,2014-12-11
"2014-12-12",1921.7099609375,NA,9013.0703125,44190.46875,2041.31994628906,3173.05200195312,15015.400390625,16883.189453125,22832.2109375,2014-12-12
"2014-12-15",1920.35998535156,9289.5498046875,9027.330078125,43392.0703125,2051.80004882812,3323.61108398438,15073.7001953125,16885.330078125,23116.630859375,2014-12-15
"2014-12-16",1904.13000488281,9374.6796875,8985.6298828125,43008.0703125,2048.71997070312,3343.34399414062,15038.400390625,17167.099609375,23408.5703125,2014-12-16
"2014-12-17",1900.16003417969,9383.7900390625,8950.91015625,43112.2890625,2052.75,3351.76391601562,14922.400390625,17197.73046875,23333.689453125,2014-12-17
"2014-12-18",1897.5,9408.830078125,8828.3603515625,42816.1484375,2063.5,3383.18188476562,14744.7001953125,17087.7109375,23349.33984375,2014-12-18
"2014-12-19",1929.97998046875,NA,8878.6298828125,43230.33984375,2069.40991210938,3352.9599609375,14625.2998046875,16795.9609375,23773.1796875,2014-12-19
"2014-12-22",1943.11999511719,9404.759765625,8999.51953125,42941.828125,2067.03002929688,3305.73803710938,14620.099609375,17108.69921875,23501.099609375,2014-12-22
"2014-12-23",1939.02001953125,9234.0302734375,9095,42339.62890625,2072.830078125,3262.30493164062,14754.099609375,16864.16015625,23605.0390625,2014-12-23
"2014-12-24",1946.60998535156,9081.26953125,9097.7099609375,41372.66015625,2067.56005859375,3210.36303710938,14583.400390625,17014.2890625,23721.30078125,2014-12-24
"2014-12-26",1948.16003417969,9055.6298828125,9186.1796875,41714.5703125,2053.43994140625,3128.30004882812,14473.7001953125,17366.30078125,23721.3203125,2014-12-26
"2014-12-29",1927.85998535156,NA,9158.7001953125,40334.58984375,2066.55004882812,3204.90698242188,14144.2001953125,17280.48046875,23485.41015625,2014-12-29
"2014-12-30",1915.58996582031,8720.419921875,9214.0703125,40225.078125,2074.330078125,3174.1259765625,14195.7001953125,17329.01953125,23681.259765625,2014-12-30
"2015-01-02",1926.43994140625,8742.5703125,9286.2802734375,41004.44140625,2071.919921875,3136.53100585938,13853,17511.75,23835.529296875,2015-01-02
"2015-01-05",1915.75,8801.6796875,9268.4296875,42475.671875,2075.3701171875,3075.90698242188,13905.099609375,17468.51953125,23919.94921875,2015-01-05
"2015-01-06",1882.44995117188,8957.6298828125,9307.259765625,42529.890625,2060.31005859375,3095.1240234375,13731.099609375,17768.30078125,24026.4609375,2015-01-06
"2015-01-07",1883.82995605469,NA,9274.1103515625,42873.01171875,2059.82006835938,3141.59301757812,13705.099609375,17795.73046875,24215.970703125,2015-01-07
"2015-01-08",1904.65002441406,8785.73046875,9048.33984375,43122.73046875,2026.14001464844,3157.7041015625,13861.5,17606.220703125,24112.599609375,2015-01-08
"2015-01-09",1924.69995117188,8625.3095703125,9080.08984375,43002.87109375,2035.32995605469,3173.416015625,14213.900390625,17674.390625,24350.91015625,2015-01-09
"2015-01-12",1920.94995117188,8410.98046875,9238.0302734375,NA,2002.32995605469,3203.82690429688,14346.7998046875,17558.0390625,24103.51953125,2015-01-12
"2015-01-13",1917.14001464844,8393.919921875,9215.580078125,43187.640625,1989.63000488281,3222.36303710938,14468.2998046875,17335.849609375,23738.490234375,2015-01-13
"2015-01-14",1913.66003417969,NA,9178.2998046875,43018.75,1972.73999023438,3246.90600585938,14432.400390625,17678.740234375,23951.16015625,2015-01-14
"2015-01-15",1914.14001464844,7904.91015625,9231.7998046875,43145.66015625,2012.89001464844,3228.84301757812,14594,17504.619140625,24352.580078125,2015-01-15
"2015-01-16",1888.13000488281,7330.2998046875,9180.23046875,42115.46875,2061.22998046875,3298.35888671875,14609.2998046875,17648.5,24522.630859375,2015-01-16
"2015-01-19",1902.61999511719,7638.89990234375,9165.08984375,41099.37109375,2070.64990234375,3310.30297851562,14663.900390625,17711.9296875,24850.44921875,2015-01-19
"2015-01-20",1918.31005859375,8320.5498046875,9138.2900390625,41329.41015625,2078.5400390625,3336.28491210938,14640,17652.6796875,24909.900390625,2015-01-20
"2015-01-21",1921.22998046875,NA,9174.0595703125,41813.9296875,2082.169921875,3263.05200195312,14632.400390625,17979.720703125,24807.279296875,2015-01-21
"2015-01-22",1920.81994628906,NA,9251.6904296875,42402.30859375,2081.8798828125,3279.53295898438,14753.7001953125,17913.359375,24861.810546875,2015-01-22
"2015-01-23",1936.08996582031,NA,9319.7099609375,42382.41015625,2088.77001953125,3248.47607421875,14392.7001953125,18004.76953125,24595.849609375,2015-01-23
"2015-01-26",1935.68005371094,NA,9369.509765625,41780.78125,2090.57006835938,3241.18701171875,14246.7998046875,17987.08984375,24507.05078125,2015-01-26
"2015-01-27",1952.40002441406,NA,9470.9404296875,41478.26171875,2080.35009765625,3302.40795898438,14285,18199.169921875,24484.740234375,2015-01-27
"2015-01-28",1961.57995605469,NA,9477.669921875,40984.21875,2058.89990234375,3286.06811523438,14457.7001953125,18264.7890625,24554.779296875,2015-01-28
