"","cvol.us","cvol.ch","cvol.hk","cvol.cd","cvol.ko","cvol.mx","cvol.sa","cvol.ta","cvol.jp","Date"
"30",0.00033941125173721,0.000253848411336896,0.000189897192186068,0.000119142191212951,0.000153890371313712,0.000100379091238461,0.0000774717519544936,0.000141444292308844,0.000269808478054864,2010-05-14
"31",0.000340390211395082,0.000417636491174771,0.000185954966734203,0.000112328446532743,0.000137106391620785,0.000115323270546811,0.0000701538857500433,0.000152496224239546,0.000237582969118128,2010-05-17
"32",0.00027637974356657,0.000403192518361497,0.000195146356885702,0.000129812670724691,0.000193034758553646,0.000103524124222101,0.0000639955131816045,0.000159650077141291,0.000237895524395016,2010-05-18
"33",0.000265038279826086,0.00037553263813657,0.000183676238800112,0.000112308270982083,0.000174030861312653,0.000144880171167486,0.000135627482151353,0.000173057636901274,0.000285526207349489,2010-05-19
"34",0.000226342762171334,0.000359524906258561,0.000174853440625715,0.000105386330650019,0.000161539768614013,0.000137541405414171,0.000160027769574381,0.000150660530571529,0.000247502958560491,2010-05-20
"35",0.00047857724504748,0.000342589113992691,0.000237171632503119,0.000165840397079028,0.000178872727812601,0.000121361492087323,0.000192797766282608,0.000149349452954502,0.000337274209061237,2010-05-24
"36",0.000408883668015353,0.000395736706404614,0.000229157517798329,0.000155833185647956,0.000159610671636159,0.0000857632553179906,0.000189703105284686,0.000186498173902937,0.000293728317829286,2010-05-25
"37",0.000363751161189005,0.000395313429071457,0.000223169288001559,0.000133407613461793,0.000220831201144187,0.000140690120923107,0.000164773703512738,0.000210905668034608,0.000269294700927276,2010-05-26
"38",0.000296304849544286,0.000367771916001684,0.000225776784889793,0.000113971452690304,0.000213030396403332,0.000192281289996348,0.0002513470987402,0.000246292620773895,0.000250271358501471,2010-05-27
"39",0.000249580937227063,0.000350677914305631,0.000211897754718185,0.000136092564009817,0.000213033105946302,0.000217137212020936,0.000672240978779138,0.000288813741054451,0.000216666130122523,2010-05-28
"40",0.000368827795395409,0.000326239145791073,0.000210122188045083,0.000127306173048532,0.000197091906414858,0.000206780081481826,0.000776504070163717,0.000259206191059311,0.000193730910617896,2010-05-31
"41",0.000323084860403282,0.000343229203557738,0.000197496753638471,0.000118230826580777,0.000186922296168993,0.000252562187086623,0.000669847158619916,0.000230414441171507,0.000186704583497589,2010-06-01
"42",0.00032344396311451,0.000324326646902117,0.000199946703327687,0.000140778963412097,0.000170654896473232,0.000222064654460644,0.000569527904182008,0.000205766008806371,0.000282370713668064,2010-06-03
"43",0.00036631289834809,0.00030195021290323,0.000187934419589173,0.000168369590223593,0.000186988093969345,0.000155244812384888,0.000632594245372568,0.000191122514511368,0.000243980179973896,2010-06-04
"44",0.000301228892246283,0.000284768138922409,0.000201545266035923,0.000143827203064309,0.000166091152968993,0.00011839710974081,0.000660194631155476,0.000183342243458812,0.000405175174088259,2010-06-07
"45",0.000471970382055651,0.000265181287341385,0.000191054891446902,0.000189548029346308,0.000173579383866389,0.000114215915245744,0.000588702459220022,0.000194895825161672,0.000346335981438145,2010-06-08
"46",0.0004254273088961,0.00026550075916687,0.000182150509368219,0.000163682375227283,0.000160547316349216,0.0000849245777082171,0.000502118072358267,0.000199785312467728,0.000311965897413529,2010-06-09
"47",0.000361161567841202,0.000247423989027677,0.000171401351992656,0.000139334010651899,0.000143712721655006,0.0000799612508073307,0.000428134812322925,0.000207787231371616,0.000281056293890635,2010-06-10
"48",0.000302412509390884,0.000280842143591955,0.00016951704423393,0.000123692421376533,0.000128809515076885,0.000131874812315691,0.000366400285190618,0.000223396353316312,0.000274566914843363,2010-06-11
"49",0.000366594880110591,0.000267063941119626,0.00016405150202482,0.000140068719534682,0.000134543760858964,0.000138380065768279,0.000314113415506664,0.000198943076232371,0.000272951678721763,2010-06-14
"50",0.000301887793130573,0.000249384207045894,0.000154598334546926,0.000119441282349222,0.000127912416833918,0.000117591142627452,0.000295307499963811,0.000191671925595026,0.0002356308763424,2010-06-15
"51",0.000246297949957165,0.000232381758263459,0.000146538772376374,0.000102192680416687,0.000114467463686183,0.000106054146554229,0.000265208001446385,0.00019226617735535,0.000240972585114971,2010-06-16
"52",0.000292727176085673,0.000217613131990471,0.000141218078340535,0.000145100347600482,0.000110301326131328,0.000108956292731805,0.000228423193036265,0.000188386036956656,0.00021560624852058,2010-06-17
"53",0.000238247854101844,0.000225888698893107,0.000185429190581685,0.000123685526931443,0.0000992206689659305,0.0000719546173369445,0.000304429896528113,0.000174528631822085,0.00018783061829503,2010-06-18
"54",0.000194541831490843,0.00026744690045394,0.000175714129527239,0.000106404127391939,0.0000898316967785477,0.0000589378318160604,0.000309968583014261,0.000158455941971823,0.000231053415270822,2010-06-21
"55",0.000159753053730944,0.000249116368394652,0.000165557941334953,0.000091433721232728,0.000106032392985556,0.0000578329068494755,0.000267165636198472,0.000141798755654428,0.000221104185373883,2010-06-22
"56",0.000134415420610708,0.000235785540342683,0.000158179890210473,0.0000785788822345419,0.0000978255256596185,0.0000663119722747485,0.000230364741712393,0.000141370385686359,0.000238934013925519,2010-06-23
"57",0.000162115188234186,0.000219858007841866,0.000149451601362833,0.0000850978316422985,0.0000894329978153382,0.0000745663376134668,0.000199050850206274,0.000145342593406682,0.000207191069078734,2010-06-24
"58",0.000137270121055028,0.000207025325099812,0.000141167748469073,0.0000733564890690175,0.0000869694968889178,0.0000840462625161192,0.000192662854385339,0.000128162781812645,0.000229845395558203,2010-06-25
"59",0.000170057570844625,0.000196235573660939,0.000165241109800868,0.0000837225895617618,0.000082356323688194,0.0000873872509109187,0.000192789109925727,0.000113264493971161,0.000202819860827261,2010-06-28
"60",0.000139861459779466,0.000310141942924335,0.000157899127600465,0.0000734282534847606,0.0000747845436473986,0.0000835418406588611,0.000175929471352269,0.000112288801348332,0.000199115602867712,2010-06-29
"61",0.000117568961365833,0.000296408529016373,0.000156376089956029,0.000075656375707934,0.0000886621312699529,0.000208665775346322,0.000153677676961247,0.000115263793671591,0.000225229780371391,2010-06-30
"62",0.000285674323585424,0.000282693657301345,0.000148144515712201,0.000197281794248723,0.0000835719257712744,0.00025251421497614,0.000134404810378407,0.000107747667031005,0.000250778825234235,2010-07-01
"63",0.000262064371916806,0.000264350882991345,0.000147907039587729,0.000169765415890971,0.0000811835823240988,0.000204829530907438,0.00012227496914293,0.000111531936792982,0.000217141620354045,2010-07-02
"64",0.000217619215645546,0.000250697991845367,0.000147359090126978,0.000158318004794054,0.0000814730184086601,0.000135546611536201,0.000171518965181167,0.000115464292144254,0.000193605846064848,2010-07-05
"65",0.000186216797348714,0.000258422830756871,0.000144217176163717,0.000148357454004348,0.0000742560219837569,0.000129679385005656,0.000181578131964461,0.000114035221794955,0.00017526307869614,2010-07-06
"66",0.000154363975626172,0.000241976829797437,0.000150832087837358,0.000137867954484825,0.0000705464407585274,0.0000575719109414055,0.000159982499925923,0.000117021812079964,0.00015982603242195,2010-07-07
"67",0.000280035719785476,0.000225989797824102,0.000143284979214188,0.00014899667000165,0.000067730405188866,0.0000797402063021973,0.0001397196811171,0.000125794389921734,0.00022715457076715,2010-07-08
"68",0.00024519097702696,0.000245770584027423,0.00013555467179191,0.000127259251156955,0.0000796702687937055,0.0000874339460306875,0.000132729300072423,0.000122855851345703,0.00019983356843622,2010-07-09
"69",0.000208667002792964,0.000232611218395118,0.000130261464375867,0.000125579857152027,0.0000917672231562464,0.000075794043804733,0.000139758144818835,0.000112289132756069,0.000177026426199984,2010-07-12
"70",0.00017120109257184,0.000235429793029911,0.000136499060438801,0.00010752250918607,0.0000866170005680053,0.0000646130302196579,0.000142748408139169,0.00010528678796349,0.000155823514673358,2010-07-13
"71",0.000182411394954578,0.000224412923249593,0.000129034435813002,0.000104769852471028,0.0000784137795140093,0.000074864683912695,0.000130461439514711,0.0000942043604739292,0.000220408451532833,2010-07-14
"72",0.000149761554878153,0.000233817533764247,0.000125897553624712,0.0000924393606886055,0.000087692621094647,0.0000635154835673619,0.000114833872104889,0.000085510023878399,0.000209065732713606,2010-07-15
"73",0.000123643888453937,0.000217972484407804,0.000123180872475826,0.0000948903936962653,0.0000810154902178999,0.0000596274829639287,0.00015478404954216,0.000089781021242486,0.000289887906555743,2010-07-16
"74",0.000251219022270926,0.000232420803280559,0.000123193145178345,0.000113204090512582,0.0000793091517083631,0.0000973878663537431,0.000159008196350252,0.0000940917313126665,0.000275552818852218,2010-07-19
"75",0.000207403629881153,0.000245388566325341,0.000117954467583743,0.0000973022027549398,0.0000736338278891777,0.000106874486681482,0.000143373638260898,0.0000852780435173724,0.000243664555157616,2010-07-20
"76",0.000189331053994118,0.000228945942965391,0.000118307512391515,0.0000918603980845736,0.0000677021113235242,0.0000914968077495341,0.000127712587655889,0.0000784295180618927,0.00026949441754646,2010-07-21
"77",0.000189270028597687,0.000220815071445021,0.000112181633800382,0.0000968028850725005,0.00006626101884028,0.0000729789728758279,0.000112516631416085,0.0000736099875286291,0.000238744761671895,2010-07-22
"78",0.00022504827053776,0.00020669104318287,0.000108603139514683,0.000109297219692354,0.0000668177036140875,0.000114171829085567,0.000104544317174543,0.0000701474855766648,0.000207260987731057,2010-07-23
"79",0.000197962154910672,0.000195493316780486,0.000104764856076431,0.0000942541427587314,0.0000769905524758106,0.00010229991624654,0.00010488107664835,0.0000648910097716074,0.000263091005432138,2010-07-26
"80",0.000181787574871492,0.000184399144367046,0.0000995621802334665,0.0000813584553211439,0.0000735523517421067,0.0000914787236442939,0.0000982415512791865,0.0000677260530157357,0.00023262347731309,2010-07-27
"81",0.000149342616699133,0.000206102443248483,0.0000953537398051378,0.0000709910330276742,0.0000670544927704671,0.0000792141507438652,0.0000879545773172018,0.000070722995603844,0.000237897095630676,2010-07-28
"82",0.000131478498526179,0.000193831791458918,0.000108993749712475,0.0000619864019894787,0.0000620310845543175,0.0000797581018078588,0.0000790012278969654,0.0000659549675589914,0.000207270229029739,2010-07-29
"83",0.000112901011566697,0.000182106496584,0.000103681061101023,0.0000551017812938041,0.0000572529801404942,0.0000595337709862392,0.000104303841440065,0.0000627687693349715,0.000198818090295545,2010-07-30
"84",0.0000941556555675737,0.000181838953946335,0.0000994896405376628,0.0000483687326788099,0.0000574065602352074,0.0000597315491606203,0.000113431458604982,0.0000584006907574242,0.000232749882213605,2010-08-02
"85",0.000151784251520301,0.000190583872354172,0.0000946660958992274,0.0000466613526674764,0.0000689228404080381,0.00008678726531226,0.000103432821617107,0.0000551343579971858,0.000235375417796687,2010-08-03
"86",0.000129076726903374,0.000179450983367409,0.0000920032287256204,0.0000436274662033999,0.0000648849568232004,0.0000873886408747912,0.0000921723995977317,0.0000707551033571494,0.000204645873183286,2010-08-04
"87",0.000111147146539976,0.000170810684139885,0.0000893852170071913,0.0000446958046192478,0.0000595474878753546,0.0000790777364708319,0.0000825567885122897,0.000088063014287364,0.00018616028938541,2010-08-05
"88",0.0000928184844722623,0.000173501516690854,0.000098913815482869,0.0000399314129793513,0.0000558670559406368,0.000063937742142521,0.000082235199439479,0.0000802318110454204,0.000164094122877617,2010-08-06
"89",0.0000809944896985326,0.000163664334359903,0.0000984001287552098,0.0000386487417259476,0.0000515847615433486,0.0000615265488552074,0.000080159817347354,0.0000731989909514518,0.000240802753209071,2010-08-09
"90",0.0000719057566180594,0.00021153286969533,0.0000984676759377939,0.0000351124812981305,0.0000489082928591868,0.0000468259104657949,0.0000735665511588841,0.000067929592299894,0.000219394983614242,2010-08-10
"91",0.0000683009057061178,0.000199313972766855,0.0000939169146632746,0.000098774684597893,0.0000483363945833986,0.0000496949552436858,0.0000668799692527089,0.0000656004353437478,0.000192577889306649,2010-08-11
"92",0.000211339155687201,0.000196546360611917,0.0000896514666757245,0.0000873426590808047,0.0000624327351675074,0.0000959890117988938,0.0000612356509158288,0.000067149971962473,0.000174107224401381,2010-08-12
"93",0.000183341598489898,0.000193659102691927,0.0000855833681906098,0.000075097669517789,0.000102082223528729,0.000106932918438389,0.0000567972451915696,0.0000706997665166127,0.000155431338775518,2010-08-13
"94",0.000155544066937963,0.000208979791414064,0.0000836163557551662,0.0000650522583125079,0.00011098460102955,0.0000919325505500014,0.0000597506973339154,0.0000753608008188466,0.000145002041871092,2010-08-16
"95",0.000129016424184698,0.000195631573431891,0.0000801853626402471,0.0000839822717783724,0.000100041029416064,0.0000707546668111293,0.0000718138245732318,0.0000755040778229921,0.000147624645517128,2010-08-17
"96",0.000125159574163259,0.000182919946297997,0.0000779402210895954,0.0000728851308063705,0.0000942263113253341,0.0000719356675341031,0.0000714215473800776,0.0000730166873100892,0.000181827942401816,2010-08-18
"97",0.000104042139224696,0.000175215725210195,0.00007592118808677,0.0000695913155421775,0.0000863937734831324,0.0000505472572003157,0.000065064132830686,0.0000680500072190493,0.000166338778997757,2010-08-19
"98",0.000141642873082868,0.000184023463661903,0.0000801645756364389,0.0000603827625401291,0.000087560647347938,0.0000579475166292892,0.0000621486477074851,0.0000618899321921672,0.00017071496736714,2010-08-20
"99",0.000121437964097022,0.000171857211007597,0.0000768386962859132,0.000052416704357542,0.0000798880334175396,0.0000600697996611221,0.000058301488565736,0.0000565500507909279,0.000187332028776711,2010-08-23
"100",0.000104909823805036,0.000161692354602396,0.000073745389678495,0.000071832200169685,0.000074722623836423,0.0000602806727214065,0.0000582946309065559,0.000051978748381933,0.000168763142186228,2010-08-24
"101",0.000133071536215949,0.000179758913344003,0.0000708208414515022,0.0000717466195180771,0.0000699018964335295,0.000129778060447368,0.0000559169053662318,0.0000497660106448525,0.000157943549568438,2010-08-25
"102",0.000110375459628545,0.000168549149930982,0.0000704876995046888,0.0000620217964853746,0.0000862059001688039,0.000147310231966442,0.0000519939532848075,0.000049558494954937,0.000173836102290472,2010-08-26
"103",0.000104998228764237,0.000157964623035984,0.0000734581743205914,0.000101871236089964,0.0000790479824943654,0.00012704703902365,0.0000493856412238033,0.000083731195539583,0.000318578455047786,2010-08-27
"104",0.000123905464582635,0.00016445640017548,0.0000714144260757551,0.0000873022664799885,0.0000718149986792604,0.000129358061745317,0.0000658109258076402,0.000122455569140864,0.000288376985667554,2010-08-30
"105",0.00014165009960778,0.000155902063111789,0.0000762721594153572,0.000075077505718309,0.0000950890739701724,0.000151479375600912,0.000069765667967153,0.000110733135480267,0.000273964701904221,2010-08-31
"106",0.000117413448371807,0.000148152762288839,0.0000743535317144241,0.0000732227970036628,0.0000961352441826741,0.000115109452782222,0.0000640961599078602,0.0000984288535783944,0.000239501666200822,2010-09-01
"107",0.000236953590424411,0.000149221739731599,0.0000897258405880995,0.0000729507444144511,0.0001016094925608,0.000147579954426161,0.0000588889415931514,0.000101705073928441,0.000254875438098106,2010-09-02
"108",0.000209599885358599,0.000139601531810334,0.0000858081880882694,0.0000640257957894045,0.0000950229023087144,0.000146554305306143,0.0000644235456223312,0.000110038651582657,0.00022995794265504,2010-09-03
"109",0.000198627010089778,0.000146234163521553,0.0000948451757291277,0.0000575779649343079,0.00008619311707861,0.00011220351531749,0.0000656396132083416,0.000101347803669755,0.000262785442641376,2010-09-06
"110",0.000181797304699724,0.00013682075789539,0.0000910393915261274,0.0000532707289049919,0.0000824600936036707,0.0000836849469461932,0.00006621091957298,0.000101476982439398,0.000233956772729277,2010-09-07
"111",0.000155502460964725,0.000128191253650904,0.0000877364529701146,0.0000464312297021846,0.0000756056043928509,0.0000880433055294278,0.0000629468031735476,0.000104137981271598,0.000229370034669161,2010-09-08
"112",0.000132374044416309,0.000134356442574508,0.000103251313189637,0.00004451640371411,0.0000713329347567154,0.0000629430054655634,0.0000579200511881801,0.0000952621021766792,0.000207481984729877,2010-09-09
"113",0.000112697880481506,0.000126386424204473,0.000098282917369775,0.0000408582870660956,0.0000657485430252039,0.0000595934866335695,0.000096955186792659,0.0000856308155274899,0.000182049248374838,2010-09-10
"114",0.000112531120410372,0.000124189729994935,0.0000936150746695009,0.0000369336478820984,0.0000699230973561179,0.0000546091005816844,0.000105869385390682,0.0000780754616386393,0.000217041274264374,2010-09-13
"115",0.0000938008471055451,0.000116394145010926,0.0000894031315766477,0.0000357779231863258,0.0000714026841814524,0.0000626315326246949,0.0000941031411072959,0.000072508683419447,0.000205087328093434,2010-09-14
"116",0.0000802666036421598,0.0001214801959241,0.000094332924871836,0.0000324310078499345,0.0000656375778287358,0.0000607278000839215,0.0000841843745064809,0.0000992131888450393,0.000180105332956171,2010-09-15
"117",0.0000679320720091131,0.000137420998732178,0.0000898778209508213,0.0000290004794720133,0.000062089350143582,0.0000577222600863454,0.0000839181486929438,0.00012814739976501,0.000160362172977773,2010-09-16
"118",0.0000580116080052164,0.000128712934150548,0.0000857882149351877,0.0000302325496908384,0.0000617269855696525,0.0000577091769920483,0.0000802951254868113,0.000113826409358698,0.00015522984656308,2010-09-17
"119",0.0000854488831244696,0.000121579617793877,0.0000821310144080056,0.0000318077336019734,0.0000634545704743862,0.0000576121072050097,0.0000730299266394756,0.000104244313351448,0.000158217799855438,2010-09-20
"120",0.0000731023812684845,0.000114061404557371,0.0000790657331635589,0.0000290403293210541,0.000058875544921176,0.0000521352637442611,0.0000664199723063364,0.0000987527754008984,0.000157014064698921,2010-09-24
"121",0.0000677698906496662,0.000119936014475469,0.0000811123524941848,0.0000281016541253004,0.0000595351087215118,0.0000506331496008724,0.0000681568790346358,0.0000906483993253827,0.000143108081606201,2010-09-27
"122",0.0000715934568389813,0.000115533665292053,0.0000841036944242608,0.0000346735141887063,0.0000602314053611263,0.000054455031954166,0.0000658155732614316,0.0000811037371789766,0.000179596467493191,2010-09-28
"123",0.000128695574734487,0.000108372007269657,0.0000884091320889738,0.0000312992787731042,0.0000562131703898052,0.0000547175140655209,0.0000604483777029101,0.0000725415144614216,0.000158711688089387,2010-09-29
"124",0.000112145905588712,0.000121237501630153,0.0000844574013873674,0.0000338706754183537,0.0000547355487108934,0.00005548922230087,0.0000558139161704179,0.0000665812008109723,0.000141310185417752,2010-09-30
"125",0.0000953622304592721,0.000175259175729324,0.0000880768797163309,0.0000382550542398062,0.0000515640050028172,0.000053549355604188,0.0000521731355773657,0.000062238452375529,0.000149176401647234,2010-10-01
"126",0.0000812115797972323,0.000201417861139595,0.0000840948881176512,0.000034421898866156,0.0000481516128909825,0.0000530682213790859,0.0000542219901173315,0.000057160222839548,0.000168733030498154,2010-10-04
"127",0.0000710282853528824,0.000196784778007868,0.000086518093922175,0.000030571353569874,0.0000449638469872828,0.0000748012140778846,0.0000533703204478164,0.0000541962243351966,0.000148713713712466,2010-10-05
"128",0.0000624414344948845,0.00018658426613261,0.0000826239308615326,0.0000289645247542121,0.0000420851297520886,0.0000840867593698433,0.0000500517570852196,0.0000521600691508947,0.000145519590174787,2010-10-06
"129",0.0000664448740454675,0.000176716397831332,0.0000793281293135327,0.0000545313606445595,0.0000562397222247396,0.0000810235416517355,0.0000470497216780684,0.0000483304809489305,0.000186929539789425,2010-10-07
"130",0.000119718321973172,0.000229862593219581,0.0000830829009130617,0.000047523403421503,0.0000522612187673989,0.0000706737804950108,0.000044486568995656,0.0000450769071743114,0.00016380887020527,2010-10-08
"131",0.0000995211488109437,0.000216951740771988,0.0000803295580981892,0.000045158208607024,0.000048939839085218,0.0000673638476970677,0.0000423302244236829,0.0000442405925979727,0.000185242507680019,2010-10-11
"132",0.0000844730507618327,0.000219000035864667,0.0000884062001012531,0.0000469656645295702,0.0000471673079401265,0.0000572457534471972,0.0000410832554403347,0.0000487874007221357,0.000173059465352833,2010-10-12
"133",0.0000767644796014346,0.000204233482771541,0.0000998537129236772,0.0000419167380050839,0.0000581013100092546,0.0000545593631313465,0.0000397339155285363,0.0000514676377000111,0.000152197405857357,2010-10-13
"134",0.0000650835631262166,0.00019373720190378,0.0000960264537214935,0.000045074142067327,0.0000551658102369872,0.000050380720034914,0.000038351936746862,0.0000491686302472972,0.000136283068571359,2010-10-14
"135",0.0000571774513914401,0.000181318272174886,0.000100358340262534,0.0000430263608970087,0.0000658547762388941,0.0000608286763279963,0.0000429995757744071,0.000051517659367398,0.000158108630932049,2010-10-15
"136",0.0000568941063411843,0.000212571526444641,0.000104026302385818,0.0000379538858445372,0.0000604016000862873,0.0000634704421364401,0.000045263780956756,0.0000590619049242051,0.000139787822960559,2010-10-18
"137",0.0000517909620938801,0.000199344097857319,0.000103535588455535,0.0000367794016523286,0.0000764422712487751,0.0000584633918637897,0.0000479127118902917,0.0000622336898679165,0.000126963163287327,2010-10-19
"138",0.000045290405606803,0.000200527085434229,0.0000991998693781307,0.000042096377381799,0.0000794154496245607,0.0000559262684028429,0.0000471179463191736,0.0000652887624469285,0.000114961948704345,2010-10-20
"139",0.0000477668155496381,0.000187202011833181,0.000096357656691415,0.0000430657446865989,0.0000766768106595177,0.0000789637100766517,0.000044576563418006,0.0000700619835596747,0.000104782297739932,2010-10-21
"140",0.0000878044458454508,0.000176198465540964,0.000092882788397741,0.0000411889494326604,0.0000701284972245753,0.0000951622936985558,0.0000433448537397021,0.0000806870603848717,0.0000950396546866479,2010-10-22
"141",0.0000869446773098502,0.000206567087871276,0.0000886412853439603,0.0000362556015667641,0.0000776885626935404,0.0000922477585058672,0.0000431433679218406,0.0000941616611896694,0.0000879071922503098,2010-10-25
"142",0.0000737437789318893,0.000193559462328955,0.000105151609736478,0.0000352580889768867,0.0000793661714132115,0.000078478407582473,0.000044746315829054,0.0000881129576141651,0.000121725043188141,2010-10-26
"143",0.0000629502328308906,0.000182160603236865,0.000100094523640188,0.0000313136805950654,0.0000723510910722545,0.0000709366601392388,0.0000438794527968829,0.000083843426606635,0.000113387676506103,2010-10-27
"144",0.0000543425561859708,0.000192771518080198,0.000096777522816918,0.0000408390834337763,0.0000688878650333405,0.0000599043692914787,0.0000418465621863295,0.0000756349938727454,0.000102219308396565,2010-10-28
"145",0.0000471375287832577,0.000191522620782837,0.000123999450092711,0.0000359629921331927,0.0000630669606767981,0.000050776703708142,0.0000591072162972306,0.0000826912206157039,0.000145730119791794,2010-10-29
"146",0.000043329290123483,0.000184356496468455,0.000117431894778667,0.0000421848774879493,0.0000757735550116097,0.0000507937153019644,0.0000631059599491138,0.0000919084743404336,0.000221497149683033,2010-11-01
